date,AAPL,AMZN,AVGO,BA,BRK-B,CVX,GOOG,GOOGL,INTC,JNJ,JPM,LLY,META,MSFT,NVDA,PG,T,TSLA,UNH,V,VZ,WMT,XOM
2024-03-15,172.6199951171875,174.4199981689453,123.55000305175781,182.52999877929688,408.1300048828125,155.5500030517578,142.1699981689453,141.17999267578125,42.63999938964844,158.17999267578125,190.3000030517578,754.1699829101562,484.1000061035156,416.4200134277344,87.83699798583984,161.3800048828125,17.049999237060547,163.57000732421875,490.82000732421875,283.0400085449219,39.4900016784668,60.68000030517578,111.2699966430664
2024-03-18,173.72000122070312,174.47999572753906,123.7239990234375,179.83999633789062,408.4100036621094,155.41000366210938,148.47999572753906,147.67999267578125,42.709999084472656,156.75999450683594,192.66000366210938,762.6599731445312,496.9800109863281,417.32000732421875,88.45500183105469,161.2100067138672,17.299999237060547,173.8000030517578,487.04998779296875,285.04998779296875,39.93000030517578,60.86000061035156,112.30000305175781
2024-03-19,176.0800018310547,175.89999389648438,123.8010025024414,181.13999938964844,411.760009765625,156.6199951171875,147.9199981689453,147.02999877929688,42.04999923706055,156.2100067138672,193.7899932861328,772.780029296875,496.239990234375,421.4100036621094,89.39800262451172,161.8300018310547,17.170000076293945,171.32000732421875,493.32000732421875,287.3500061035156,39.970001220703125,60.869998931884766,113.08999633789062
2024-03-20,178.6699981689453,178.14999389648438,127.5999984741211,187.77999877929688,416.1099853515625,154.5500030517578,149.67999267578125,148.74000549316406,42.20000076293945,155.75999450683594,196.3300018310547,772.8599853515625,505.5199890136719,425.2300109863281,90.37200164794922,161.99000549316406,17.209999084472656,175.66000366210938,494.2300109863281,289.2799987792969,40.119998931884766,61.25,112.98999786376953
2024-03-21,171.3699951171875,178.14999389648438,134.8000030517578,187.6999969482422,413.7799987792969,154.86000061035156,148.74000549316406,147.60000610351562,42.41999816894531,155.75,199.05999755859375,770.260009765625,507.760009765625,429.3699951171875,91.43499755859375,161.86000061035156,17.15999984741211,172.82000732421875,491.69000244140625,290.3699951171875,40.540000915527344,61.45000076293945,113.48999786376953
2024-03-22,172.27999877929688,178.8699951171875,135.3470001220703,188.85000610351562,411.6000061035156,154.66000366210938,151.77000427246094,150.77000427246094,42.56999969482422,155.22999572753906,196.6199951171875,770.6099853515625,509.5799865722656,428.739990234375,94.28900146484375,161.66000366210938,16.979999542236328,170.8300018310547,490.07000732421875,283.260009765625,40.369998931884766,60.869998931884766,113.48999786376953
2024-03-25,170.85000610351562,179.7100067138672,135.1580047607422,191.41000366210938,409.9200134277344,156.47000122070312,151.14999389648438,150.07000732421875,41.83000183105469,155.22000122070312,194.82000732421875,773.1400146484375,503.0199890136719,422.8599853515625,95.00199890136719,160.19000244140625,17.1200008392334,172.6300048828125,485.8800048828125,281.2099914550781,40.869998931884766,60.56999969482422,114.6500015258789
2024-03-26,169.7100067138672,178.3000030517578,133.1490020751953,187.5,411.57000732421875,155.27000427246094,151.6999969482422,150.6699981689453,41.9900016784668,155.77000427246094,195.72999572753906,774.9000244140625,495.8900146484375,421.6499938964844,92.56099700927734,160.5500030517578,17.18000030517578,177.6699981689453,492.30999755859375,280.6000061035156,40.849998474121094,60.5099983215332,113.79000091552734
2024-03-27,173.30999755859375,179.8300018310547,131.8730010986328,191.9499969482422,416.92999267578125,156.35000610351562,151.94000244140625,150.8699951171875,43.77000045776367,157.9600067138672,199.52000427246094,778.1799926757812,493.8599853515625,421.42999267578125,90.25,162.61000061035156,17.549999237060547,179.8300018310547,493.1000061035156,279.0199890136719,41.540000915527344,60.720001220703125,114.97000122070312
2024-03-28,171.47999572753906,180.3800048828125,132.54100036621094,192.99000549316406,420.5199890136719,157.74000549316406,152.25999450683594,150.92999267578125,44.16999816894531,158.19000244140625,200.3000030517578,777.9600219726562,485.5799865722656,420.7200012207031,90.35600280761719,162.25,17.600000381469727,175.7899932861328,494.70001220703125,279.0799865722656,41.959999084472656,60.16999816894531,116.23999786376953
